location_id,location_name,locality,timezone,country_id,country_iso,country_name,owner_id,owner,provider_id,provider,isMonitor,monitor_type,isMobile,latitude,longitude,instrument_ids,instrument_names,n_pm25_sensors,pm25_sensor_ids,openaq_url,Region,Requested_Country,Requested_ISO
4837117,NED Main Campus,,Asia/Karachi,109,PK,Pakistan,16818,The Urban Unit,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,24.9337634173323,67.11354155159,24,AirGradient Open Air Generation 1 (O-1PST),1,13406434,https://explore.openaq.org/locations/4837117,Asia,Pakistan,PK
4837165,"PHA , Gulshan Iqbal Park",,Asia/Karachi,109,PK,Pakistan,16818,The Urban Unit,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,32.188717,74.180032,24,AirGradient Open Air Generation 1 (O-1PST),1,13406744,https://explore.openaq.org/locations/4837165,Asia,Pakistan,PK
4837166,Amin town,,Asia/Karachi,109,PK,Pakistan,16818,The Urban Unit,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,31.44492,73.12673,24,AirGradient Open Air Generation 1 (O-1PST),1,13406749,https://explore.openaq.org/locations/4837166,Asia,Pakistan,PK
4838122,Urban Unit Karachi,,Asia/Karachi,109,PK,Pakistan,16818,The Urban Unit,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,24.86414,67.07087,24,AirGradient Open Air Generation 1 (O-1PST),1,13407059,https://explore.openaq.org/locations/4838122,Asia,Pakistan,PK
4838124,Faisalabad Chamber of commerce,,Asia/Karachi,109,PK,Pakistan,12,AirGradient,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,31.44577,73.14266,7,Unknown AirGradient Sensor,1,13407064,https://explore.openaq.org/locations/4838124,Asia,Pakistan,PK
4838712,Asif Gulistan-e-Johar,,Asia/Karachi,109,PK,Pakistan,16818,The Urban Unit,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,24.916229,67.131546,24,AirGradient Open Air Generation 1 (O-1PST),1,13408226,https://explore.openaq.org/locations/4838712,Asia,Pakistan,PK
4840233,"Engr Muzaffar Malir Cantonment, Askari 5",,Asia/Karachi,109,PK,Pakistan,16818,The Urban Unit,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,24.939636,67.180983,24,AirGradient Open Air Generation 1 (O-1PST),1,13409122,https://explore.openaq.org/locations/4840233,Asia,Pakistan,PK
4845646,Wasa office Model Town,,Asia/Karachi,109,PK,Pakistan,16818,The Urban Unit,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,32.170496,74.177999,24,AirGradient Open Air Generation 1 (O-1PST),1,13413535,https://explore.openaq.org/locations/4845646,Asia,Pakistan,PK
4845647,K-Block Gulistan colony,,Asia/Karachi,109,PK,Pakistan,16818,The Urban Unit,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,31.43736,73.10685,24,AirGradient Open Air Generation 1 (O-1PST),1,13413540,https://explore.openaq.org/locations/4845647,Asia,Pakistan,PK
4846142,"Bureau Of Statistics, Punjab",,Asia/Karachi,109,PK,Pakistan,16818,The Urban Unit,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,32.172947,74.188152,24,AirGradient Open Air Generation 1 (O-1PST),1,13414771,https://explore.openaq.org/locations/4846142,Asia,Pakistan,PK
4846143,WASA OFFICE ,,Asia/Karachi,109,PK,Pakistan,16818,The Urban Unit,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,31.44949,73.08397,7,Unknown AirGradient Sensor,1,13414776,https://explore.openaq.org/locations/4846143,Asia,Pakistan,PK
4847173,Orangi Pilot Project,,Asia/Karachi,109,PK,Pakistan,16818,The Urban Unit,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,24.9373111,67.0189743,24,AirGradient Open Air Generation 1 (O-1PST),1,13414781,https://explore.openaq.org/locations/4847173,Asia,Pakistan,PK
4847174,University Town,,Asia/Karachi,109,PK,Pakistan,16818,The Urban Unit,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,31.49787,73.08318,24,AirGradient Open Air Generation 1 (O-1PST),1,13414786,https://explore.openaq.org/locations/4847174,Asia,Pakistan,PK
4847175,FDA-02,,Asia/Karachi,109,PK,Pakistan,16818,The Urban Unit,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,31.50891,73.07458,24,AirGradient Open Air Generation 1 (O-1PST),1,13414791,https://explore.openaq.org/locations/4847175,Asia,Pakistan,PK
4847176,GDA OFFICE,,Asia/Karachi,109,PK,Pakistan,16818,The Urban Unit,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,32.17382,74.182437,24,AirGradient Open Air Generation 1 (O-1PST),1,13414796,https://explore.openaq.org/locations/4847176,Asia,Pakistan,PK
4847674,WASA Head Office Grw,,Asia/Karachi,109,PK,Pakistan,12,AirGradient,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,32.135261,74.207381,7,Unknown AirGradient Sensor,1,13415096,https://explore.openaq.org/locations/4847674,Asia,Pakistan,PK
4848174,GC university,,Asia/Karachi,109,PK,Pakistan,16818,The Urban Unit,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,31.41622,73.06798,24,AirGradient Open Air Generation 1 (O-1PST),1,13415384,https://explore.openaq.org/locations/4848174,Asia,Pakistan,PK
4848175,Commisioner Office,,Asia/Karachi,109,PK,Pakistan,16818,The Urban Unit,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,32.174632,74.195061,24,AirGradient Open Air Generation 1 (O-1PST),1,13415389,https://explore.openaq.org/locations/4848175,Asia,Pakistan,PK
4849914,Dc Office ,,Asia/Karachi,109,PK,Pakistan,16818,The Urban Unit,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,32.166635,74.194615,24,AirGradient Open Air Generation 1 (O-1PST),1,13418005,https://explore.openaq.org/locations/4849914,Asia,Pakistan,PK
4852891,University of Education ,,Asia/Karachi,109,PK,Pakistan,16818,The Urban Unit,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,31.39636,73.06871,7,Unknown AirGradient Sensor,1,13423775,https://explore.openaq.org/locations/4852891,Asia,Pakistan,PK
4854007,Ayub Agriculture Research Institute,,Asia/Karachi,109,PK,Pakistan,16818,The Urban Unit,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,31.40698,73.05388,24,AirGradient Open Air Generation 1 (O-1PST),1,13425262,https://explore.openaq.org/locations/4854007,Asia,Pakistan,PK
4854008,Punjab Food Authority,,Asia/Karachi,109,PK,Pakistan,16818,The Urban Unit,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,31.4367245,73.0355178,24,AirGradient Open Air Generation 1 (O-1PST),1,13425267,https://explore.openaq.org/locations/4854008,Asia,Pakistan,PK
4854009,Allama Iqbal Open University Grw,,Asia/Karachi,109,PK,Pakistan,16818,The Urban Unit,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,32.135302,74.206118,24,AirGradient Open Air Generation 1 (O-1PST),1,13425272,https://explore.openaq.org/locations/4854009,Asia,Pakistan,PK
4854513,IAS Grw,,Asia/Karachi,109,PK,Pakistan,16818,The Urban Unit,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,32.101596,74.202594,24,AirGradient Open Air Generation 1 (O-1PST),1,13425575,https://explore.openaq.org/locations/4854513,Asia,Pakistan,PK
4854514,Riphah International University,,Asia/Karachi,109,PK,Pakistan,16818,The Urban Unit,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,31.38127,73.12783,24,AirGradient Open Air Generation 1 (O-1PST),1,13426457,https://explore.openaq.org/locations/4854514,Asia,Pakistan,PK
4855550,university of punjab grw,,Asia/Karachi,109,PK,Pakistan,16818,The Urban Unit,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,32.190967,74.152653,24,AirGradient Open Air Generation 1 (O-1PST),1,13426452,https://explore.openaq.org/locations/4855550,Asia,Pakistan,PK
4855551,MC Office Grw,,Asia/Karachi,109,PK,Pakistan,16818,The Urban Unit,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,32.147367,74.192512,24,AirGradient Open Air Generation 1 (O-1PST),1,13426462,https://explore.openaq.org/locations/4855551,Asia,Pakistan,PK
4865063,University of Agriculture ,,Asia/Karachi,109,PK,Pakistan,16818,The Urban Unit,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,31.43452,73.07072,24,AirGradient Open Air Generation 1 (O-1PST),1,13434404,https://explore.openaq.org/locations/4865063,Asia,Pakistan,PK
4866055,Faisalabad Chamber of Commerce ,,Asia/Karachi,109,PK,Pakistan,16818,The Urban Unit,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,31.44599,73.14291,24,AirGradient Open Air Generation 1 (O-1PST),1,13435006,https://explore.openaq.org/locations/4866055,Asia,Pakistan,PK
4867094,NFC Institute of Engineering ,,Asia/Karachi,109,PK,Pakistan,16818,The Urban Unit,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,31.40823,73.1205,24,AirGradient Open Air Generation 1 (O-1PST),1,13435868,https://explore.openaq.org/locations/4867094,Asia,Pakistan,PK
4875553,"Imdad Town, Manawala",,Asia/Karachi,109,PK,Pakistan,16818,The Urban Unit,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,31.46174,73.1286,24,AirGradient Open Air Generation 1 (O-1PST),1,14153010,https://explore.openaq.org/locations/4875553,Asia,Pakistan,PK
4876581,GC Women University ,,Asia/Karachi,109,PK,Pakistan,16818,The Urban Unit,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,31.41808,73.12049,24,AirGradient Open Air Generation 1 (O-1PST),1,13443447,https://explore.openaq.org/locations/4876581,Asia,Pakistan,PK
4877120,"people Colony, Small d Ground",,Asia/Karachi,109,PK,Pakistan,16818,The Urban Unit,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,31.41484,73.10411,24,AirGradient Open Air Generation 1 (O-1PST),1,13444328,https://explore.openaq.org/locations/4877120,Asia,Pakistan,PK
4884063,"Govt. Graduate College, Asghar Mall,",,Asia/Karachi,109,PK,Pakistan,16818,The Urban Unit,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,33.6291031,73.0559127,24,AirGradient Open Air Generation 1 (O-1PST),1,13451278,https://explore.openaq.org/locations/4884063,Asia,Pakistan,PK
4889110,"G3 Engineering Consultancy, Hyderabad",,Asia/Karachi,109,PK,Pakistan,16818,The Urban Unit,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,25.385742,68.352781,24,AirGradient Open Air Generation 1 (O-1PST),1,13454881,https://explore.openaq.org/locations/4889110,Asia,Pakistan,PK
4897485,"Talpur House, Latifabad, Hyderabad",,Asia/Karachi,109,PK,Pakistan,16818,The Urban Unit,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,25.367274,68.337884,24,AirGradient Open Air Generation 1 (O-1PST),1,13461451,https://explore.openaq.org/locations/4897485,Asia,Pakistan,PK
4906700,"CHS, Aga Khan University",,Asia/Karachi,109,PK,Pakistan,12,AirGradient,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,24.891757,67.07182,7,Unknown AirGradient Sensor,1,13470590,https://explore.openaq.org/locations/4906700,Asia,Pakistan,PK
4908792,"DC Office, Kasur",,Asia/Karachi,109,PK,Pakistan,16818,The Urban Unit,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,31.11548,74.467625,24,AirGradient Open Air Generation 1 (O-1PST),1,13472384,https://explore.openaq.org/locations/4908792,Asia,Pakistan,PK
4917341,NASTP,,Asia/Karachi,109,PK,Pakistan,16818,The Urban Unit,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,33.6079232,73.0974891,24,AirGradient Open Air Generation 1 (O-1PST),1,13493758,https://explore.openaq.org/locations/4917341,Asia,Pakistan,PK
4932783,Climate Action Center,,Asia/Karachi,109,PK,Pakistan,16818,The Urban Unit,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,24.86377,67.056642,24,AirGradient Open Air Generation 1 (O-1PST),1,13490916,https://explore.openaq.org/locations/4932783,Asia,Pakistan,PK
4952332,Gandhara University,,Asia/Karachi,109,PK,Pakistan,16818,The Urban Unit,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,33.9926869,71.4809181,24,AirGradient Open Air Generation 1 (O-1PST),1,13507016,https://explore.openaq.org/locations/4952332,Asia,Pakistan,PK
4985886,G3 Engineering Consultants karachi,,Asia/Karachi,109,PK,Pakistan,16818,The Urban Unit,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,24.80697,67.03319,24,AirGradient Open Air Generation 1 (O-1PST),1,13533643,https://explore.openaq.org/locations/4985886,Asia,Pakistan,PK
4986945,Solid waste Management ,,Asia/Karachi,109,PK,Pakistan,12,AirGradient,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,24.8514342,66.9265802,7,Unknown AirGradient Sensor,1,13534804,https://explore.openaq.org/locations/4986945,Asia,Pakistan,PK
4997881,Ac Office Pasrur,,Asia/Karachi,109,PK,Pakistan,16818,The Urban Unit,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,32.26521,74.655047,1,N/A,1,14152895,https://explore.openaq.org/locations/4997881,Asia,Pakistan,PK
5000524,korangi zoo,,Asia/Karachi,109,PK,Pakistan,12,AirGradient,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,24.8265401,67.1587265,7,Unknown AirGradient Sensor,1,13545198,https://explore.openaq.org/locations/5000524,Asia,Pakistan,PK
5022173,Irrigation Directorate,,Asia/Karachi,109,PK,Pakistan,16818,The Urban Unit,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,30.153549,66.984222,7,Unknown AirGradient Sensor,1,13561654,https://explore.openaq.org/locations/5022173,Asia,Pakistan,PK
5188633,Lyari Dream House,,Asia/Karachi,109,PK,Pakistan,12,AirGradient,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,24.866596,66.99636,7,Unknown AirGradient Sensor,1,13682783,https://explore.openaq.org/locations/5188633,Asia,Pakistan,PK
5311872,Islamia Colony ,,Asia/Karachi,109,PK,Pakistan,16818,The Urban Unit,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,29.365636,71.694954,24,AirGradient Open Air Generation 1 (O-1PST),1,13774290,https://explore.openaq.org/locations/5311872,Asia,Pakistan,PK
5325356,DC Office Sialkot,,Asia/Karachi,109,PK,Pakistan,16818,The Urban Unit,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,33.64338,73.06828,24,AirGradient Open Air Generation 1 (O-1PST),1,13784055,https://explore.openaq.org/locations/5325356,Asia,Pakistan,PK
5371016,DC office ,,Asia/Karachi,109,PK,Pakistan,12,AirGradient,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,33.64336,73.06817,7,Unknown AirGradient Sensor,1,13817565,https://explore.openaq.org/locations/5371016,Asia,Pakistan,PK
5371017,Thokar Niaz Baig,,Asia/Karachi,109,PK,Pakistan,16818,The Urban Unit,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,31.4731356385854,74.2398165597876,24,AirGradient Open Air Generation 1 (O-1PST),1,13817570,https://explore.openaq.org/locations/5371017,Asia,Pakistan,PK
5417948,Solid waste Management ,,Asia/Karachi,109,PK,Pakistan,12,AirGradient,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,24.8514342,66.9265802,7,Unknown AirGradient Sensor,1,13850279,https://explore.openaq.org/locations/5417948,Asia,Pakistan,PK
5644395,BUITEMS,,Asia/Karachi,109,PK,Pakistan,16818,The Urban Unit,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,30.271591,66.939171,24,AirGradient Open Air Generation 1 (O-1PST),1,14018148,https://explore.openaq.org/locations/5644395,Asia,Pakistan,PK
5803519,Social Walfare Sialkot,,Asia/Karachi,109,PK,Pakistan,16818,The Urban Unit,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,32.49374,74.5322,24,AirGradient Open Air Generation 1 (O-1PST),1,14129446,https://explore.openaq.org/locations/5803519,Asia,Pakistan,PK
5884439,Ugoki Union Council,,Asia/Karachi,109,PK,Pakistan,16818,The Urban Unit,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,32.480061,74.451296,24,AirGradient Open Air Generation 1 (O-1PST),1,14191896,https://explore.openaq.org/locations/5884439,Asia,Pakistan,PK
6093552,Test Device,,Asia/Karachi,109,PK,Pakistan,12,AirGradient,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,31.485304,74.341333,7,Unknown AirGradient Sensor,1,14363855,https://explore.openaq.org/locations/6093552,Asia,Pakistan,PK
6098269,WWF-03 PU EpicAir,,Asia/Karachi,109,PK,Pakistan,12,AirGradient,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,31.4025897243568,73.0848547441783,24,AirGradient Open Air Generation 1 (O-1PST),1,14398129,https://explore.openaq.org/locations/6098269,Asia,Pakistan,PK
6098490,WWF-04 PU EpicAir,,Asia/Karachi,109,PK,Pakistan,12,AirGradient,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,31.4956149430625,73.0738203,24,AirGradient Open Air Generation 1 (O-1PST),1,14400322,https://explore.openaq.org/locations/6098490,Asia,Pakistan,PK
6098527,WWF-01 PU EpicAir,,Asia/Karachi,109,PK,Pakistan,12,AirGradient,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,31.4431323,73.1281507,24,AirGradient Open Air Generation 1 (O-1PST),1,14400044,https://explore.openaq.org/locations/6098527,Asia,Pakistan,PK
6101815,WWF-02 PU EpicAir,,Asia/Karachi,109,PK,Pakistan,12,AirGradient,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,31.5010805809176,73.2178677957549,24,AirGradient Open Air Generation 1 (O-1PST),1,14424342,https://explore.openaq.org/locations/6101815,Asia,Pakistan,PK
6101816,WWF-05 PU EpicAir,,Asia/Karachi,109,PK,Pakistan,12,AirGradient,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,31.4473144654091,73.0939953232869,24,AirGradient Open Air Generation 1 (O-1PST),1,14424347,https://explore.openaq.org/locations/6101816,Asia,Pakistan,PK
6106468,WWF-06 PU EpicAir,,Asia/Karachi,109,PK,Pakistan,12,AirGradient,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,31.4160740951949,73.0916810745342,24,AirGradient Open Air Generation 1 (O-1PST),1,14458706,https://explore.openaq.org/locations/6106468,Asia,Pakistan,PK
6114241,WWF-10 PU EpicAir,,Asia/Karachi,109,PK,Pakistan,12,AirGradient,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,31.418678993751,73.0842686711644,24,AirGradient Open Air Generation 1 (O-1PST),1,14514739,https://explore.openaq.org/locations/6114241,Asia,Pakistan,PK
6122104,WWF-07 PU EpicAir,,Asia/Karachi,109,PK,Pakistan,12,AirGradient,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,31.5906739980233,73.1725861767131,24,AirGradient Open Air Generation 1 (O-1PST),1,14573151,https://explore.openaq.org/locations/6122104,Asia,Pakistan,PK
6122105,WWF-08 PU EpicAir,,Asia/Karachi,109,PK,Pakistan,12,AirGradient,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,31.4971860846077,73.271051286507,7,Unknown AirGradient Sensor,1,14573156,https://explore.openaq.org/locations/6122105,Asia,Pakistan,PK
6122106,WWF-09 PU EpicAir,,Asia/Karachi,109,PK,Pakistan,12,AirGradient,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,31.389390810994,73.0262434269861,24,AirGradient Open Air Generation 1 (O-1PST),1,14573161,https://explore.openaq.org/locations/6122106,Asia,Pakistan,PK
6125629,"ARC, Lahore",,Asia/Karachi,109,PK,Pakistan,16818,The Urban Unit,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,31.522056,74.314944,24,AirGradient Open Air Generation 1 (O-1PST),1,14599816,https://explore.openaq.org/locations/6125629,Asia,Pakistan,PK
6130288,"Govt Girls High School, Murree City",,Asia/Karachi,109,PK,Pakistan,16818,The Urban Unit,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,33.90752,73.392349,24,AirGradient Open Air Generation 1 (O-1PST),1,14634214,https://explore.openaq.org/locations/6130288,Asia,Pakistan,PK
6130291,Govt Boys High School Rawat Murree,,Asia/Karachi,109,PK,Pakistan,16818,The Urban Unit,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,33.958973,73.456665,24,AirGradient Open Air Generation 1 (O-1PST),1,14634229,https://explore.openaq.org/locations/6130291,Asia,Pakistan,PK
6130996,Govt Girls High School Samli Tajjal Murree,,Asia/Karachi,109,PK,Pakistan,16818,The Urban Unit,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,33.852583,73.3205,24,AirGradient Open Air Generation 1 (O-1PST),1,14639441,https://explore.openaq.org/locations/6130996,Asia,Pakistan,PK
6131254,Govt Sufi Abdul Aziz High School Kotli Sattian,,Asia/Karachi,109,PK,Pakistan,16818,The Urban Unit,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,33.798424,73.519508,24,AirGradient Open Air Generation 1 (O-1PST),1,14641911,https://explore.openaq.org/locations/6131254,Asia,Pakistan,PK
6131330,Govt Higher Secondary School Karore Kotli Sattian,,Asia/Karachi,109,PK,Pakistan,16818,The Urban Unit,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,33.747711,73.407402,24,AirGradient Open Air Generation 1 (O-1PST),1,14641921,https://explore.openaq.org/locations/6131330,Asia,Pakistan,PK
6135284,DCL Hattar,,Asia/Karachi,109,PK,Pakistan,23829,Pakistan Air Quality Initiative (PAQI پاکی),440,Hawanama,FALSE,Non-reference / air sensor,FALSE,33.8564,72.8622,17,AirVisual,1,14671459,https://explore.openaq.org/locations/6135284,Asia,Pakistan,PK
6135285,Abbottabad Thanda Chowa A,,Asia/Karachi,109,PK,Pakistan,23829,Pakistan Air Quality Initiative (PAQI پاکی),440,Hawanama,FALSE,Non-reference / air sensor,FALSE,34.1732,73.2498,17,AirVisual,1,14671460,https://explore.openaq.org/locations/6135285,Asia,Pakistan,PK
6135286,Malam Jabba Chairlift,,Asia/Karachi,109,PK,Pakistan,23829,Pakistan Air Quality Initiative (PAQI پاکی),440,Hawanama,FALSE,Non-reference / air sensor,FALSE,34.7982,72.5697,17,AirVisual,1,14671461,https://explore.openaq.org/locations/6135286,Asia,Pakistan,PK
6135287,Hatim's AirVisual AQI Moniter - Chitti Sheikhan,,Asia/Karachi,109,PK,Pakistan,23829,Pakistan Air Quality Initiative (PAQI پاکی),440,Hawanama,FALSE,Non-reference / air sensor,FALSE,32.5385080252162,74.4841583734058,17,AirVisual,1,14671462,https://explore.openaq.org/locations/6135287,Asia,Pakistan,PK
6135288,Mansehra Dhodial A,,Asia/Karachi,109,PK,Pakistan,23829,Pakistan Air Quality Initiative (PAQI پاکی),440,Hawanama,FALSE,Non-reference / air sensor,FALSE,34.4203,73.2469,17,AirVisual,1,14671463,https://explore.openaq.org/locations/6135288,Asia,Pakistan,PK
6135289,Bedian Thethar Rd LHE,,Asia/Karachi,109,PK,Pakistan,23829,Pakistan Air Quality Initiative (PAQI پاکی),440,Hawanama,FALSE,Non-reference / air sensor,FALSE,31.4139,74.4581,17,AirVisual,1,14671464,https://explore.openaq.org/locations/6135289,Asia,Pakistan,PK
6135290,Bahuman-Pindi Bhattian,,Asia/Karachi,109,PK,Pakistan,23829,Pakistan Air Quality Initiative (PAQI پاکی),440,Hawanama,FALSE,Non-reference / air sensor,FALSE,31.8779219429763,73.3770629729819,17,AirVisual,1,14671465,https://explore.openaq.org/locations/6135290,Asia,Pakistan,PK
6135291,WWF-Pakistan Rahim Yar Khan Office,,Asia/Karachi,109,PK,Pakistan,23829,Pakistan Air Quality Initiative (PAQI پاکی),440,Hawanama,FALSE,Non-reference / air sensor,FALSE,28.4006,70.3268,17,AirVisual,1,14671466,https://explore.openaq.org/locations/6135291,Asia,Pakistan,PK
6135292,Quaid-e-Azam Solar Power 100MWp,,Asia/Karachi,109,PK,Pakistan,23829,Pakistan Air Quality Initiative (PAQI پاکی),440,Hawanama,FALSE,Non-reference / air sensor,FALSE,29.3151,71.8303,17,AirVisual,1,14671467,https://explore.openaq.org/locations/6135292,Asia,Pakistan,PK
6135293,"B Block, Phase 5, DHA",,Asia/Karachi,109,PK,Pakistan,23829,Pakistan Air Quality Initiative (PAQI پاکی),440,Hawanama,FALSE,Non-reference / air sensor,FALSE,31.4646,74.4204,17,AirVisual,1,14671468,https://explore.openaq.org/locations/6135293,Asia,Pakistan,PK
6135294,Ali Tareen Farms,,Asia/Karachi,109,PK,Pakistan,23829,Pakistan Air Quality Initiative (PAQI پاکی),440,Hawanama,FALSE,Non-reference / air sensor,FALSE,29.6799298003602,71.5607794438713,17,AirVisual,1,14671469,https://explore.openaq.org/locations/6135294,Asia,Pakistan,PK
6135295,Pakistan Engineering Services (Pvt) Ltd.,,Asia/Karachi,109,PK,Pakistan,23829,Pakistan Air Quality Initiative (PAQI پاکی),440,Hawanama,FALSE,Non-reference / air sensor,FALSE,31.4671,74.4169,17,AirVisual,1,14671470,https://explore.openaq.org/locations/6135295,Asia,Pakistan,PK
6135296,Sufi City,,Asia/Karachi,109,PK,Pakistan,23829,Pakistan Air Quality Initiative (PAQI پاکی),440,Hawanama,FALSE,Non-reference / air sensor,FALSE,32.5889,73.5123,17,AirVisual,1,14671471,https://explore.openaq.org/locations/6135296,Asia,Pakistan,PK
6135297,Islamabad Station,,Asia/Karachi,109,PK,Pakistan,23829,Pakistan Air Quality Initiative (PAQI پاکی),440,Hawanama,FALSE,Non-reference / air sensor,FALSE,33.725614,73.11602,17,AirVisual,1,14671472,https://explore.openaq.org/locations/6135297,Asia,Pakistan,PK
6135298,Kerry Freight Pakistan Pvt Ltd,,Asia/Karachi,109,PK,Pakistan,23829,Pakistan Air Quality Initiative (PAQI پاکی),440,Hawanama,FALSE,Non-reference / air sensor,FALSE,24.8896463610356,67.0806134255034,17,AirVisual,1,14671473,https://explore.openaq.org/locations/6135298,Asia,Pakistan,PK
6135299,Yani Home,,Asia/Karachi,109,PK,Pakistan,23829,Pakistan Air Quality Initiative (PAQI پاکی),440,Hawanama,FALSE,Non-reference / air sensor,FALSE,31.4788,74.4726,17,AirVisual,1,14671474,https://explore.openaq.org/locations/6135299,Asia,Pakistan,PK
6135300,Dewan Cement Hattar 2,,Asia/Karachi,109,PK,Pakistan,23829,Pakistan Air Quality Initiative (PAQI پاکی),440,Hawanama,FALSE,Non-reference / air sensor,FALSE,33.856,72.8621,17,AirVisual,1,14671475,https://explore.openaq.org/locations/6135300,Asia,Pakistan,PK
6135301,Grand Charter School,,Asia/Karachi,109,PK,Pakistan,23829,Pakistan Air Quality Initiative (PAQI پاکی),440,Hawanama,FALSE,Non-reference / air sensor,FALSE,31.4721,74.3192,17,AirVisual,1,14671476,https://explore.openaq.org/locations/6135301,Asia,Pakistan,PK
6135302,WWF-Pakistan Karachi Office,,Asia/Karachi,109,PK,Pakistan,23829,Pakistan Air Quality Initiative (PAQI پاکی),440,Hawanama,FALSE,Non-reference / air sensor,FALSE,24.8654,67.0745,17,AirVisual,1,14671477,https://explore.openaq.org/locations/6135302,Asia,Pakistan,PK
6135303,Gujranwala SFL,,Asia/Karachi,109,PK,Pakistan,23829,Pakistan Air Quality Initiative (PAQI پاکی),440,Hawanama,FALSE,Non-reference / air sensor,FALSE,32.137,74.1781,17,AirVisual,1,14671478,https://explore.openaq.org/locations/6135303,Asia,Pakistan,PK
6135304,"Street 8, Sector F-7/3, Islamabad",,Asia/Karachi,109,PK,Pakistan,23829,Pakistan Air Quality Initiative (PAQI پاکی),440,Hawanama,FALSE,Non-reference / air sensor,FALSE,33.7233070365227,73.0636942779776,17,AirVisual,1,14671479,https://explore.openaq.org/locations/6135304,Asia,Pakistan,PK
